@relation NSP
@attribute 'a' numeric
@attribute 'b' numeric
@attribute 'c' numeric
@attribute 'd' numeric
@attribute 'e' numeric
@attribute 'f' numeric

@attribute 'class' { 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}
@data
525.0510572112,3,60.1359174108,24.5227915018,0.00300789,0.00527573,11
525.5324530049,33,60.3394414686,24.9993783216,0.01795578,0.09727955,11
525.8241649619,46,60.2308998499,25.0830790189,0.00098991,0.00046062,9
526,37,60.2324749,24.9722249,0.00400066,0.00118446,11
526,41,60.3424914,25.246303,0.07445049,0.00046062,12
526,47,60.231226,24.4532002,0.00122643,0.00418854,3
526,21,60.2540954,24.7920673,0.07445049,0.00396824,9
526,24,60.3213225,25.1435308,0.00102711,0.00038338,6
526,30,60.3613485,24.8300076,0.00038338,0.31049156,6
526,49,60.2864558,24.6896963,0.02894211,0.1327095,1
526,7,60.2499937,24.3673468,0.07445049,0.00395679,7
526,12,60.3274507,24.9473634,0.00404358,0.00376034,15
526,13,60.2335752,24.6205545,0.00117111,0.00423145,9
526.1275674591,11,60.1882284136,25.1407929143,0.00056744,0.55679512,8
526.1600021218,26,60.3126555825,25.1684850519,0.05439663,0.56367683,11
526.2681308305,44,60.2755350796,24.8040807142,0.00012779,0.4705162,6
526.8608183131,29,60.3039109521,24.9931093685,0.00102711,0.00059891,11
527,21,60.2540954,24.7920673,0.07386971,0.00396824,9
527,24,60.3213225,25.1435308,0.00102711,0.00038338,6
527,30,60.3613485,24.8300076,0.00038338,0.31049156,6
527,37,60.2324749,24.9722249,0.00400066,0.00118446,2
527,41,60.3424914,25.246303,0.07386971,0.00046062,12
527,47,60.231226,24.4532002,0.00122643,0.00418854,3
527,7,60.2499937,24.3673468,0.07386971,0.00395679,7
527,12,60.3274507,24.9473634,0.00404358,0.00376034,15
527,13,60.2335752,24.6205545,0.00117111,0.00423145,9
527,49,60.2864558,24.6896963,0.02894211,0.1327095,1
527.3548868987,9,60.220115282,24.7419207863,0.0040226,0.00423145,3
527.4524441766,35,60.2796181007,25.2921775581,0.07418251,0.00133133,12
528,37,60.2324749,24.9722249,0.00400066,0.00118446,2
528,41,60.3424914,25.246303,0.07418251,0.00046062,12
528,47,60.231226,24.4532002,0.00122643,0.00418854,3
528,7,60.2499937,24.3673468,0.07418251,0.00395679,7
528,12,60.3274507,24.9473634,0.00404358,0.00376034,15
528,13,60.2335752,24.6205545,0.00117111,0.00423145,9
528,21,60.2540954,24.7920673,0.07418251,0.00396824,9
528,24,60.3213225,25.1435308,0.00102711,0.00038338,6
528,30,60.3613485,24.8300076,0.00038338,0.31049156,6
528,49,60.2864558,24.6896963,0.02894211,0.1327095,1
528,49,60.2864558,24.6896963,0.02894211,0.1327095,1
528.0051234764,32,60.2925383386,24.8572191852,0.0011549,0.10888577,7
528.4604493149,22,60.2982263256,25.1025425392,0.01783085,0.05529022,4
528.9005749706,39,60.2526678471,24.4009098099,0.003582,0.0054121,12
529,37,60.2324749,24.9722249,0.00400066,0.00118446,2
529,41,60.3424914,25.246303,0.07411766,0.00046062,12
529,47,60.231226,24.4532002,0.00122643,0.00418854,3
529,49,60.2864558,24.6896963,0.02894211,0.1327095,1
529,7,60.2499937,24.3673468,0.07411766,0.00395679,7
529,12,60.3274507,24.9473634,0.00404358,0.00376034,15
529,13,60.2335752,24.6205545,0.00117111,0.00423145,9
529,21,60.2540954,24.7920673,0.07411766,0.00396824,9
529,24,60.3213225,25.1435308,0.00102711,0.00038338,6
529,30,60.3613485,24.8300076,0.00038338,0.31049156,6
530,21,60.2540954,24.7920673,0.07388401,0.00396824,9
530,24,60.3213225,25.1435308,0.00102711,0.00038338,6
530,30,60.3613485,24.8300076,0.00038338,0.31049156,6
530,49,60.2864558,24.6896963,0.02894211,0.1327095,1
530,37,60.2324749,24.9722249,0.00400066,0.00118446,2
530,41,60.3424914,25.246303,0.07388401,0.00046062,12
530,47,60.231226,24.4532002,0.00122643,0.00418854,3
530,7,60.2499937,24.3673468,0.07388401,0.00395679,7
530,12,60.3274507,24.9473634,0.00404358,0.00376034,15
530,13,60.2335752,24.6205545,0.00117111,0.00423145,9
530.1486402909,3,60.1361886597,24.5245111207,0.00300789,0.00527573,11
530.3641043073,16,60.3015030536,24.9354145536,0.03935814,0.53582478,12
530.819074808,31,60.1875799357,24.7485927837,0.00433445,0.00282097,11
531,21,60.2540954,24.7920673,0.07331657,0.00396824,9
531,24,60.3213225,25.1435308,0.00102711,0.00038338,6
531,30,60.3613485,24.8300076,0.00038338,0.31049156,6
531,7,60.2499937,24.3673468,0.07331657,0.00395679,7
531,12,60.3274507,24.9473634,0.00404358,0.00376034,15
531,13,60.2335752,24.6205545,0.00117111,0.00423145,9
531,49,60.2864558,24.6896963,0.02894211,0.1327095,1
531,37,60.2324749,24.9722249,0.00400066,0.00118446,2
531,41,60.3424914,25.246303,0.07331657,0.00046062,12
531,47,60.231226,24.4532002,0.00122643,0.00418854,12
531.1265867586,6,60.3232697503,24.6769484981,0.0007925,0.03594208,7
531.4542386187,23,60.1553244532,24.6440099412,0.00199699,0.15868092,9
531.5315409912,20,60.1990168432,24.6548631541,0.12706947,0.56781006,10
531.9662431338,28,60.40336,25.0266663821,0.00056744,0.54309273,11
532,21,60.2540954,24.7920673,0.07408905,0.00396824,9
532,24,60.3213225,25.1435308,0.00102711,0.00038338,6
532,30,60.3613485,24.8300076,0.00038338,0.31049156,6
532,7,60.2499937,24.3673468,0.07408905,0.00395679,7
532,12,60.3274507,24.9473634,0.00404358,0.00376034,15
532,13,60.2335752,24.6205545,0.00117111,0.00423145,9
532,37,60.2324749,24.9722249,0.00400066,0.00118446,2
532,41,60.3424914,25.246303,0.07408905,0.00046062,12
532,47,60.231226,24.4532002,0.00122643,0.00418854,12
532,49,60.2864558,24.6896963,0.02894211,0.1327095,1
532.4657206356,29,60.3031106005,24.9922887206,0.00102711,0.00059891,11
532.5431646119,5,60.2102095445,24.6321423536,0.06208038,0.42705154,7
532.7928485575,1,60.2570165493,25.2912448298,0.00113487,0.08381939,12
533,7,60.2499937,24.3673468,0.07421207,0.00395679,7
533,12,60.3274507,24.9473634,0.00404358,0.00376034,15
533,13,60.2335752,24.6205545,0.00117111,0.00423145,9
533,21,60.2540954,24.7920673,0.07421207,0.00396824,9
533,24,60.3213225,25.1435308,0.00102711,0.00038338,6
533,30,60.3613485,24.8300076,0.00038338,0.31049156,6
533,49,60.2864558,24.6896963,0.02894211,0.1327095,1
533,37,60.2324749,24.9722249,0.00400066,0.00118446,2
533,41,60.3424914,25.246303,0.07421207,0.00046062,12
533,47,60.231226,24.4532002,0.00122643,0.00418854,12
533.2919431558,38,60.2537589957,24.9062762554,0.0011549,0.48920441,11
533.3762209602,33,60.3386136602,25.0000699846,0.01795578,0.09727955,11
533.6245960972,50,60.2719364589,24.4512515884,0.0041008,0.00628281,6
533.7235088865,40,60.2236932908,24.4669092708,0.0193243,0.05584717,12
534,37,60.2324749,24.9722249,0.00400066,0.00118446,2
534,41,60.3424914,25.246303,0.07410622,0.00046062,12
534,47,60.231226,24.4532002,0.00122643,0.00418854,12
534,21,60.2540954,24.7920673,0.07410622,0.00396824,9
534,24,60.3213225,25.1435308,0.00102711,0.00038338,6
534,30,60.3613485,24.8300076,0.00038338,0.31049156,6
534,7,60.2499937,24.3673468,0.07410622,0.00395679,7
534,12,60.3274507,24.9473634,0.00404358,0.00376034,15
534,13,60.2335752,24.6205545,0.00117111,0.00423145,9
534,49,60.2864558,24.6896963,0.02894211,0.1327095,1
534.1913738804,17,60.3255894619,24.4871907474,0.00053883,0.41123772,9
534.2146549994,35,60.2788419888,25.2912663866,0.07540131,0.00133133,12
534.5237052477,32,60.2929608374,24.8588148149,0.0011549,0.10888577,7
534.7816900485,2,60.3672987088,24.375884354,0.00199699,0.17327404,5
535,7,60.2499937,24.3673468,0.07540131,0.00395679,7
535,12,60.3274507,24.9473634,0.00404358,0.00376034,15
535,13,60.2335752,24.6205545,0.00117111,0.00423145,9
535,37,60.2324749,24.9722249,0.00400066,0.00118446,1
535,41,60.3424914,25.246303,0.07540131,0.00046062,12
535,47,60.231226,24.4532002,0.00122643,0.00418854,12
535,21,60.2540954,24.7920673,0.07540131,0.00396824,9
535,24,60.3213225,25.1435308,0.00102711,0.00038338,6
535,30,60.3613485,24.8300076,0.00038338,0.31049156,6
535,49,60.2864558,24.6896963,0.02894211,0.1327095,1
535.1654434714,45,60.2397649318,24.7729623677,0.07434845,0.00617027,11
535.2462233706,3,60.1364378097,24.5262443551,0.00300789,0.00527573,11
536,7,60.2499937,24.3673468,0.07434845,0.00395679,7
536,12,60.3274507,24.9473634,0.00404358,0.00376034,15
536,13,60.2335752,24.6205545,0.00117111,0.00423145,9
536,37,60.2324749,24.9722249,0.00400066,0.00118446,1
536,41,60.3424914,25.246303,0.07434845,0.00046062,12
536,47,60.231226,24.4532002,0.00122643,0.00418854,12
536,49,60.2864558,24.6896963,0.02894211,0.1327095,7
536,49,60.2864558,24.6896963,0.02894211,0.1327095,7
536,21,60.2540954,24.7920673,0.07434845,0.00396824,9
536,24,60.3213225,25.1435308,0.00102711,0.00038338,6
536,30,60.3613485,24.8300076,0.00038338,0.31049156,6
536.2462450362,19,60.261788859,24.9747272908,0.07221699,0.27805233,7
537,7,60.2499937,24.3673468,0.0749836,0.00395679,7
537,12,60.3274507,24.9473634,0.00404358,0.00376034,15
537,13,60.2335752,24.6205545,0.00117111,0.00423145,9
537,21,60.2540954,24.7920673,0.0749836,0.00396824,9
537,24,60.3213225,25.1435308,0.00102711,0.00038338,12
537,30,60.3613485,24.8300076,0.00038338,0.31049156,6
537,37,60.2324749,24.9722249,0.00400066,0.00118446,1
537,41,60.3424914,25.246303,0.0749836,0.00046062,12
537,47,60.231226,24.4532002,0.00122643,0.00418854,12
537,49,60.2864558,24.6896963,0.02894211,0.1327095,7
537.8529589698,42,60.3730477411,24.764403544,0.07501221,0.00128555,12
538,37,60.2324749,24.9722249,0.00400066,0.00118446,1
538,41,60.3424914,25.246303,0.07501221,0.00046062,12
538,47,60.231226,24.4532002,0.00122643,0.00418854,12
538,21,60.2540954,24.7920673,0.07501221,0.00396824,9
538,24,60.3213225,25.1435308,0.00102711,0.00038338,12
538,30,60.3613485,24.8300076,0.00038338,0.31049156,6
538,7,60.2499937,24.3673468,0.07501221,0.00395679,7
538,12,60.3274507,24.9473634,0.00404358,0.00376034,15
538,13,60.2335752,24.6205545,0.00117111,0.00423145,9
538,49,60.2864558,24.6896963,0.02894211,0.1327095,7
538.070622958,29,60.3023164137,24.9914426703,0.00102711,0.00059891,11
538.2853587377,25,60.2481314187,24.7131156979,0.04315948,0.48324871,1
538.5033449081,6,60.3229514008,24.6786442727,0.0007925,0.03594208,7
538.5121048776,31,60.186686737,24.7487719797,0.00433445,0.00282097,11
538.6231502632,22,60.2990969649,25.1029462215,0.01783085,0.05529022,4
538.6459723428,10,60.2409353863,25.0474385213,0.00402164,0.00494385,7
539,7,60.2499937,24.3673468,0.07521629,0.00395679,7
539,12,60.3274507,24.9473634,0.00404358,0.00376034,15
539,13,60.2335752,24.6205545,0.00117111,0.00423145,9
539,49,60.2864558,24.6896963,0.02894211,0.1327095,7
539,37,60.2324749,24.9722249,0.00400066,0.00118446,1
539,41,60.3424914,25.246303,0.07521629,0.00046062,12
539,47,60.231226,24.4532002,0.00122643,0.00418854,12
539,21,60.2540954,24.7920673,0.07521629,0.00396824,9
539,24,60.3213225,25.1435308,0.00102711,0.00038338,12
539,30,60.3613485,24.8300076,0.00038338,0.31049156,6
539.8900201841,23,60.1550305211,24.6457156145,0.00199699,0.15868092,9
540,21,60.2540954,24.7920673,0.07567024,0.00396824,9
540,24,60.3213225,25.1435308,0.00102711,0.00038338,12
540,30,60.3613485,24.8300076,0.00038338,0.31049156,6
540,49,60.2864558,24.6896963,0.02894211,0.1327095,7
540,7,60.2499937,24.3673468,0.07567024,0.00395679,7
540,12,60.3274507,24.9473634,0.00404358,0.00376034,15
540,13,60.2335752,24.6205545,0.00117111,0.00423145,9
540,37,60.2324749,24.9722249,0.00400066,0.00118446,1
540,41,60.3424914,25.246303,0.07567024,0.00046062,12
540,47,60.231226,24.4532002,0.00122643,0.00418854,12
540.1484898244,43,60.2152647005,24.8756940836,0.00044727,0.34111404,10
540.3438064504,3,60.1366979112,24.5279709715,0.00300789,0.00527573,11
540.9768658222,35,60.2780620242,25.2903679404,0.06869793,0.00133133,12
541,37,60.2324749,24.9722249,0.00400066,0.00118446,1
541,41,60.3424914,25.246303,0.06869793,0.00046062,12
541,47,60.231226,24.4532002,0.00122643,0.00418854,11
541,49,60.2864558,24.6896963,0.02894211,0.1327095,7
541,21,60.2540954,24.7920673,0.06869793,0.00396824,9
541,24,60.3213225,25.1435308,0.00102711,0.00038338,12
541,30,60.3613485,24.8300076,0.00038338,0.31049156,6
541,7,60.2499937,24.3673468,0.06869793,0.00395679,7
541,12,60.3274507,24.9473634,0.00404358,0.00376034,15
541,13,60.2335752,24.6205545,0.00117111,0.00423145,9
541.0231756518,20,60.1996300019,24.6535579973,0.12706947,0.56781006,7
541.042287019,32,60.2927253001,24.86031188,0.0011549,0.10888577,12
541.2199889155,33,60.3377230668,25.0002190095,0.01795578,0.09727955,3
541.8174698585,28,60.4033446965,25.0284848088,0.00056744,0.54309273,11
542,21,60.2540954,24.7920673,0.06846237,0.00396824,9
542,24,60.3213225,25.1435308,0.00102711,0.00038338,10
542,30,60.3613485,24.8300076,0.00038338,0.31049156,6
542,37,60.2324749,24.9722249,0.00400066,0.00118446,1
542,41,60.3424914,25.246303,0.06846237,0.00046062,12
542,47,60.231226,24.4532002,0.00122643,0.00418854,11
542,49,60.2864558,24.6896963,0.02894211,0.1327095,7
542,7,60.2499937,24.3673468,0.06846237,0.00395679,7
542,12,60.3274507,24.9473634,0.00404358,0.00376034,15
542,13,60.2335752,24.6205545,0.00117111,0.00423145,9
542.0827330446,48,60.222636163,25.1423009573,0.06915092,0.00441742,5
542.1230893449,39,60.2520147356,24.4020458774,0.003582,0.0054121,12
542.4178339506,16,60.302058982,24.9368384638,0.03935814,0.53582478,12
543,7,60.2499937,24.3673468,0.06915092,0.00395679,7
543,12,60.3274507,24.9473634,0.00404358,0.00376034,15
543,13,60.2335752,24.6205545,0.00117111,0.00423145,9
543,49,60.2864558,24.6896963,0.02894211,0.1327095,7
543,21,60.2540954,24.7920673,0.06915092,0.00396824,9
543,24,60.3213225,25.1435308,0.00102711,0.00038338,10
543,30,60.3613485,24.8300076,0.00038338,0.31049156,6
543,37,60.2324749,24.9722249,0.00400066,0.00118446,1
543,41,60.3424914,25.246303,0.06915092,0.00046062,12
543,47,60.231226,24.4532002,0.00122643,0.00418854,11
543.6755252805,29,60.3015184581,24.9906098798,0.00102711,0.00059891,11
543.9323693392,34,60.4278817886,24.7253543249,0.0011549,0.75681019,8
544,37,60.2324749,24.9722249,0.00400066,0.00118446,1
544,41,60.3424914,25.246303,0.06806183,0.00046062,12
544,47,60.231226,24.4532002,0.00122643,0.00418854,11
544,49,60.2864558,24.6896963,0.02894211,0.1327095,7
544,49,60.2864558,24.6896963,0.02894211,0.1327095,7
544,7,60.2499937,24.3673468,0.06806183,0.00395679,7
544,12,60.3274507,24.9473634,0.00404358,0.00376034,15
544,13,60.2335752,24.6205545,0.00117111,0.00423145,9
544,21,60.2540954,24.7920673,0.06806183,0.00396824,9
544,24,60.3213225,25.1435308,0.00102711,0.00038338,10
544,30,60.3613485,24.8300076,0.00038338,0.31049156,6
545,21,60.2540954,24.7920673,0.06811523,0.00396824,9
545,24,60.3213225,25.1435308,0.00102711,0.00038338,10
545,30,60.3613485,24.8300076,0.00038338,0.31049156,6
545,49,60.2864558,24.6896963,0.02894211,0.1327095,7
545,37,60.2324749,24.9722249,0.00400066,0.00118446,7
545,41,60.3424914,25.246303,0.06811523,0.00046062,12
545,47,60.231226,24.4532002,0.00122643,0.00418854,11
545,7,60.2499937,24.3673468,0.06811523,0.00395679,7
545,12,60.3274507,24.9473634,0.00404358,0.00376034,15
545,13,60.2335752,24.6205545,0.00117111,0.00423145,9
545.4413895301,3,60.1369514336,24.5297008492,0.00300789,0.00527573,11
545.5395381711,9,60.2192225837,24.7421171521,0.0040226,0.00423145,3
545.8801030575,6,60.3226723529,24.6803688775,0.0007925,0.03594208,5
546,7,60.2499937,24.3673468,0.06806087,0.00395679,7
546,12,60.3274507,24.9473634,0.00404358,0.00376034,15
546,13,60.2335752,24.6205545,0.00117111,0.00423145,9
546,49,60.2864558,24.6896963,0.02894211,0.1327095,7
546,21,60.2540954,24.7920673,0.06806087,0.00396824,9
546,24,60.3213225,25.1435308,0.00102711,0.00038338,10
546,30,60.3613485,24.8300076,0.00038338,0.31049156,6
546,37,60.2324749,24.9722249,0.00400066,0.00118446,7
546,41,60.3424914,25.246303,0.06806087,0.00046062,12
546,47,60.231226,24.4532002,0.00122643,0.00418854,11
546.0481713066,46,60.2311848728,25.0813671488,0.00098991,0.00046062,9
546.2051349473,31,60.1857892581,24.7488484994,0.00433445,0.00282097,11
546.9652109996,50,60.2726129141,24.4524277183,0.0041008,0.00628281,6
547,49,60.2864558,24.6896963,0.02894211,0.1327095,7
547,21,60.2540954,24.7920673,0.06873226,0.00396824,9
547,24,60.3213225,25.1435308,0.00102711,0.00038338,10
547,30,60.3613485,24.8300076,0.00038338,0.31049156,6
547,7,60.2499937,24.3673468,0.06873226,0.00395679,7
547,12,60.3274507,24.9473634,0.00404358,0.00376034,15
547,13,60.2335752,24.6205545,0.00117111,0.00423145,9
547,37,60.2324749,24.9722249,0.00400066,0.00118446,7
547,41,60.3424914,25.246303,0.06873226,0.00046062,12
547,47,60.231226,24.4532002,0.00122643,0.00418854,11
547.5145874306,2,60.3669890654,24.3741788839,0.00199699,0.17327404,6
547.5608687903,32,60.29211,24.8594043529,0.0011549,0.10888577,12
547.739076645,35,60.2774516124,25.2891259423,0.06776237,0.00133133,12
548,37,60.2324749,24.9722249,0.00400066,0.00118446,7
548,41,60.3424914,25.246303,0.06776237,0.00046062,12
548,47,60.231226,24.4532002,0.00122643,0.00418854,11
548,21,60.2540954,24.7920673,0.06776237,0.00396824,9
548,24,60.3213225,25.1435308,0.00102711,0.00038338,10
548,30,60.3613485,24.8300076,0.00038338,0.31049156,6
548,49,60.2864558,24.6896963,0.02894211,0.1327095,7
548,7,60.2499937,24.3673468,0.06776237,0.00395679,7
548,12,60.3274507,24.9473634,0.00404358,0.00376034,15
548,13,60.2335752,24.6205545,0.00117111,0.00423145,9
548.3258017494,23,60.1547591365,24.6474361459,0.00199699,0.15868092,9
548.7858512116,22,60.2999795663,25.1032838609,0.01783085,0.05529022,4
549,21,60.2540954,24.7920673,0.06801414,0.00396824,9
549,24,60.3213225,25.1435308,0.00102711,0.00038338,10
549,30,60.3613485,24.8300076,0.00038338,0.31049156,6
549,7,60.2499937,24.3673468,0.06801414,0.00395679,7
549,12,60.3274507,24.9473634,0.00404358,0.00376034,15
549,13,60.2335752,24.6205545,0.00117111,0.00423145,9
549,37,60.2324749,24.9722249,0.00400066,0.00118446,2
549,41,60.3424914,25.246303,0.06801414,0.00046062,12
549,47,60.231226,24.4532002,0.00122643,0.00418854,11
549,49,60.2864558,24.6896963,0.02894211,0.1327095,7
549.0016336034,27,60.2094464099,24.9760163633,0.00065708,0.00134373,10
549.0637568708,33,60.3368299094,25.0000881907,0.01795578,0.09727955,3
549.280427603,29,60.3007204742,24.9897772441,0.00102711,0.00059891,11
550,21,60.2540954,24.7920673,0.06849194,0.00396824,9
550,24,60.3213225,25.1435308,0.00102711,0.00038338,10
550,30,60.3613485,24.8300076,0.00038338,0.31049156,6
550,49,60.2864558,24.6896963,0.02894211,0.1327095,7
550,7,60.2499937,24.3673468,0.06849194,0.00395679,7
550,12,60.3274507,24.9473634,0.00404358,0.00376034,15
550,13,60.2335752,24.6205545,0.00117111,0.00423145,9
550,37,60.2324749,24.9722249,0.00400066,0.00118446,2
550,41,60.3424914,25.246303,0.06849194,0.00046062,12
550,47,60.231226,24.4532002,0.00122643,0.00418854,11
550.5148103123,20,60.2004454264,24.6528543063,0.12706947,0.56781006,7
550.5389726098,3,60.1372048718,24.5314315812,0.00300789,0.00527573,11
551,7,60.2499937,24.3673468,0.06812477,0.00395679,7
551,12,60.3274507,24.9473634,0.00404358,0.00376034,15
551,13,60.2335752,24.6205545,0.00117111,0.00423145,9
551,37,60.2324749,24.9722249,0.00400066,0.00118446,2
551,41,60.3424914,25.246303,0.06812477,0.00046062,12
551,47,60.231226,24.4532002,0.00122643,0.00418854,11
551,49,60.2864558,24.6896963,0.02894211,0.1327095,7
551,21,60.2540954,24.7920673,0.06812477,0.00396824,9
551,24,60.3213225,25.1435308,0.00102711,0.00038338,10
551,30,60.3613485,24.8300076,0.00038338,0.31049156,6
551.6686965832,28,60.402906882,25.0294476702,0.00056744,0.54309273,11
552,21,60.2540954,24.7920673,0.06774616,0.00396824,9
552,24,60.3213225,25.1435308,0.00102711,0.00038338,10
552,30,60.3613485,24.8300076,0.00038338,0.31049156,6
552,37,60.2324749,24.9722249,0.00400066,0.00118446,2
552,41,60.3424914,25.246303,0.06774616,0.00046062,12
552,47,60.231226,24.4532002,0.00122643,0.00418854,11
552,7,60.2499937,24.3673468,0.06774616,0.00395679,7
552,12,60.3274507,24.9473634,0.00404358,0.00376034,15
552,13,60.2335752,24.6205545,0.00117111,0.00423145,9
552,49,60.2864558,24.6896963,0.02894211,0.1327095,7
552,49,60.2864558,24.6896963,0.02894211,0.1327095,7
553,49,60.2864558,24.6896963,0.02894211,0.1327095,7
553,37,60.2324749,24.9722249,0.00400066,0.00118446,2
553,41,60.3424914,25.246303,0.07402039,0.00046062,12
553,47,60.231226,24.4532002,0.00122643,0.00418854,6
553,21,60.2540954,24.7920673,0.07402039,0.00396824,9
553,24,60.3213225,25.1435308,0.00102711,0.00038338,10
553,30,60.3613485,24.8300076,0.00038338,0.31049156,6
553,7,60.2499937,24.3673468,0.07402039,0.00395679,7
553,12,60.3274507,24.9473634,0.00404358,0.00376034,15
553,13,60.2335752,24.6205545,0.00117111,0.00423145,9
553.043496606,38,60.2529319491,24.9067591119,0.0011549,0.48920441,11
553.2039715953,10,60.2403495506,25.0460665122,0.00402164,0.00494385,7
553.2201863689,42,60.3726394774,24.7660221896,0.07486916,0.00128555,12
553.2568612069,6,60.3224199593,24.6821099441,0.0007925,0.03594208,10
553.8448911964,5,60.2098507649,24.6337984796,0.06208038,0.42705154,1
553.898165017,31,60.1848934928,24.7489799701,0.00433445,0.00282097,11
554,21,60.2540954,24.7920673,0.07486916,0.00396824,9
554,24,60.3213225,25.1435308,0.00102711,0.00038338,10
554,30,60.3613485,24.8300076,0.00038338,0.31049156,6
554,37,60.2324749,24.9722249,0.00400066,0.00118446,2
554,41,60.3424914,25.246303,0.07486916,0.00046062,12
554,47,60.231226,24.4532002,0.00122643,0.00418854,6
554,49,60.2864558,24.6896963,0.02894211,0.1327095,7
554,7,60.2499937,24.3673468,0.07486916,0.00395679,7
554,12,60.3274507,24.9473634,0.00404358,0.00376034,15
554,13,60.2335752,24.6205545,0.00117111,0.00423145,9
554.0794505616,32,60.2926853102,24.8581293715,0.0011549,0.10888577,12
554.1172810535,25,60.2472896821,24.7127879014,0.04315948,0.48324871,1
554.471563594,16,60.3025432062,24.938356718,0.03935814,0.53582478,12
554.5012874677,35,60.2771898992,25.2873994624,0.07047844,0.00133133,12
554.737494865,19,60.2625643013,24.9738825992,0.07221699,0.27805233,5
554.8853299255,29,60.2999242384,24.9889378017,0.00102711,0.00059891,11
555,21,60.2540954,24.7920673,0.07047844,0.00396824,9
555,24,60.3213225,25.1435308,0.00102711,0.00038338,10
555,30,60.3613485,24.8300076,0.00038338,0.31049156,6
555,7,60.2499937,24.3673468,0.07047844,0.00395679,7
555,12,60.3274507,24.9473634,0.00404358,0.00376034,15
555,13,60.2335752,24.6205545,0.00117111,0.00423145,9
555,37,60.2324749,24.9722249,0.00400066,0.00118446,2
555,41,60.3424914,25.246303,0.07047844,0.00046062,12
555,47,60.231226,24.4532002,0.00122643,0.00418854,6
555,49,60.2864558,24.6896963,0.02894211,0.1327095,7
555.3456037191,39,60.2512214898,24.4027629861,0.003582,0.0054121,11
555.5590288356,17,60.3248905959,24.4882985434,0.00053883,0.41123772,9
555.6365556895,3,60.1373926155,24.5331781329,0.00300789,0.00527573,11
555.7487297588,45,60.2388776595,24.7726794765,0.0685463,0.00617027,11
555.9619884235,40,60.2229125437,24.4678022893,0.0193243,0.05584717,3
556,37,60.2324749,24.9722249,0.00400066,0.00118446,2
556,41,60.3424914,25.246303,0.0685463,0.00046062,12
556,47,60.231226,24.4532002,0.00122643,0.00418854,12
556,7,60.2499937,24.3673468,0.0685463,0.00395679,7
556,12,60.3274507,24.9473634,0.00404358,0.00376034,15
556,13,60.2335752,24.6205545,0.00117111,0.00423145,9
556,21,60.2540954,24.7920673,0.0685463,0.00396824,9
556,24,60.3213225,25.1435308,0.00102711,0.00038338,10
556,30,60.3613485,24.8300076,0.00038338,0.31049156,6
556,49,60.2864558,24.6896963,0.02894211,0.1327095,7
556.7615833148,23,60.1544993841,24.6491641058,0.00199699,0.15868092,9
556.9075248261,33,60.3359446389,24.9997799854,0.01795578,0.09727955,8
557,37,60.2324749,24.9722249,0.00400066,0.00118446,2
557,41,60.3424914,25.246303,0.06866074,0.00046062,12
557,47,60.231226,24.4532002,0.00122643,0.00418854,12
557,21,60.2540954,24.7920673,0.06866074,0.00396824,9
557,24,60.3213225,25.1435308,0.00102711,0.00038338,10
557,30,60.3613485,24.8300076,0.00038338,0.31049156,6
557,7,60.2499937,24.3673468,0.06866074,0.00395679,7
557,12,60.3274507,24.9473634,0.00404358,0.00376034,15
557,13,60.2335752,24.6205545,0.00117111,0.00423145,9
557,49,60.2864558,24.6896963,0.02894211,0.1327095,7
557.0281301314,43,60.2148049709,24.877247602,0.00044727,0.34111404,11
558,37,60.2324749,24.9722249,0.00400066,0.00118446,2
558,41,60.3424914,25.246303,0.06838703,0.00046062,12
558,47,60.231226,24.4532002,0.00122643,0.00418854,12
558,49,60.2864558,24.6896963,0.02894211,0.1327095,7
558,21,60.2540954,24.7920673,0.06838703,0.00396824,9
558,24,60.3213225,25.1435308,0.00102711,0.00038338,10
558,30,60.3613485,24.8300076,0.00038338,0.31049156,6
558,7,60.2499937,24.3673468,0.06838703,0.00395679,7
558,12,60.3274507,24.9473634,0.00404358,0.00376034,15
558,13,60.2335752,24.6205545,0.00117111,0.00423145,9
558.94855216,22,60.3008660579,25.1035724319,0.01783085,0.05529022,4
559,21,60.2540954,24.7920673,0.06809616,0.00396824,9
559,24,60.3213225,25.1435308,0.00102711,0.00038338,10
559,30,60.3613485,24.8300076,0.00038338,0.31049156,6
559,49,60.2864558,24.6896963,0.02894211,0.1327095,7
559,37,60.2324749,24.9722249,0.00400066,0.00118446,2
559,41,60.3424914,25.246303,0.06809616,0.00046062,12
559,47,60.231226,24.4532002,0.00122643,0.00418854,12
559,7,60.2499937,24.3673468,0.06809616,0.00395679,7
559,12,60.3274507,24.9473634,0.00404358,0.00376034,15
559,13,60.2335752,24.6205545,0.00117111,0.00423145,9
560,7,60.2499937,24.3673468,0.06014729,0.00395679,7
560,12,60.3274507,24.9473634,0.00404358,0.00376034,15
560,13,60.2335752,24.6205545,0.00117111,0.00423145,9
560,49,60.2864558,24.6896963,0.02894211,0.1327095,7
560,49,60.2864558,24.6896963,0.02894211,0.1327095,7
560,21,60.2540954,24.7920673,0.06014729,0.00396824,9
560,24,60.3213225,25.1435308,0.00102711,0.00038338,10
560,30,60.3613485,24.8300076,0.00038338,0.31049156,6
560,37,60.2324749,24.9722249,0.00400066,0.00118446,2
